name,discount,url,number,sold_number,text,,,6
SHEIN EZwear Drawstring Paperbag Waist Shorts,0,//img.ltwebstatic.com/images3_pi/2021/05/10/16206161453c067ab090fd43ee14fe4d29e676232d_thumbnail_405x552.jpg,43,280,"['Black ', 'Casual ', 'Plain ', 'Halter ', 'Halter ', 'Backless ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Ditsy Floral Split Thigh Skirt,0.01,//img.ltwebstatic.com/images3_pi/2021/07/06/1625548953f497e4e612496da87f01a605fc89a5ff_thumbnail_405x552.jpg,53,893,"['Purple ', 'Boho ', 'Ditsy Floral ', 'Ruffle, Wrap, Ruffle Hem, Shirred ', 'V neck ', 'A Line ', 'Long Sleeve ', 'Flounce Sleeve ', 'High Waist ', 'Flounce ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ', 'No ']",,,
SHEIN EZwear 3pcs Solid Backless Halter Top,0,//img.ltwebstatic.com/images3_pi/2021/08/31/16303983350b050d80e5dcaa709bf0eb18f532488c_thumbnail_405x552.jpg,30,452,"['Mauve Purple ', 'Casual ', 'All Over Print ', 'Top ', 'V neck ', 'Short Sleeve ', 'Petal Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Block Striped Tie Neck Blouse,0.01,//img.ltwebstatic.com/images3_pi/2022/10/25/16666662224dbd32a9fc68fb86ee329feedb85df63_thumbnail_405x552.jpg,58,835,"['Multicolor ', 'Boho ', 'Tropical ', 'Drawstring ', 'Shorts ', 'Wireless Bra ', 'Scoop Neck ', '2 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '80% Polyamide, 20% Elastane ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
SHEIN LUNE V Neck Striped Pattern Sweater,0.01,//img.ltwebstatic.com/images3_pi/2021/09/10/16312416624bf5d53ff29307ea09d485c3cb74abc8_thumbnail_405x552.jpg,62,514,"['Multicolor ', 'Casual ', 'Ombre ', 'Notched ', 'Button ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
SHEIN LUNE Ruffle Hem All Over Print Asymmetrical Skirt,0.01,//img.ltwebstatic.com/images3_pi/2021/11/12/16367142892c636686a88fd5d6470e2a33ebde889a_thumbnail_405x552.jpg,61,802,"['Multicolor ', 'Boho ', 'Floral ', 'Scallop, Backless ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'Natural ', 'Pencil ', 'Short ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '98% Polyester, 2% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Striped Tape Flare Leg Pants,0,//img.ltwebstatic.com/images3_pi/2022/11/23/16691807131c04d310e4795e6f276b03a57d960b3f_thumbnail_405x552.jpg,58,325,"['Multicolor ', 'Boho ', 'Tropical ', 'Drawstring ', 'Bikinis ', 'Triangle ', 'Halter ', '3 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', '80% Polyamide, 20% Elastane ']",,,
SHEIN EZwear 2pcs V Neck Solid Tee,0,//img.ltwebstatic.com/images3_pi/2021/09/26/163263419581ae5eed8cee2c901447ac0a41c341ae_thumbnail_405x552.jpg,22,285,"['Dark Green ', 'Tropical ', 'Ruched ', 'High Waist ', 'Wireless Bra ', 'Spaghetti Strap ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ']",,,
SHEIN LUNE Color Block Cable Knit Cardigan,0.01,//img.ltwebstatic.com/images3_pi/2022/10/08/1665196421051a521af529da7838cafdbefd0a0f83_thumbnail_405x552.jpg,57,1091,"['Black ', 'Casual ', 'Plain ', 'Cargo Pants ', 'Elastic Waist ', 'Pocket ', 'High Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear High Waist Solid Pleated Skirt,0,//img.ltwebstatic.com/images3_pi/2021/08/29/1630209037bb3d5b2bd140e0c0479963f0652cb736_thumbnail_405x552.jpg,49,322,"['Black ', 'Boho ', 'Floral, All Over Print ', 'Tie Back, Split Thigh ', 'Halter ', 'A Line ', 'Sleeveless ', 'High Waist ', 'Slit ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN ICON Solid Backless Crop Halter Top,0.01,//img.ltwebstatic.com/images3_pi/2022/12/10/167064237610cdc2c94a5145f4b302fe9923ec883d_thumbnail_405x552.jpg,53,650,"['Black ', 'Casual ', 'Letter ', 'Track Shorts ', 'Drawstring Waist ', 'Drawstring ', 'Natural ', 'Short ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN EZwear Curvy High Waist Flare Leg Jeans,0.01,//img.ltwebstatic.com/images3_pi/2023/01/28/167489029313294aec9ae536c52b676e2d0bc5af33_thumbnail_405x552.jpg,62,500,"['Teal Blue ', 'Casual ', 'Plain ', 'Asymmetrical Neck ', 'Sleeveless ', 'Rib-Knit ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Solid Button Up Cardigan,0,//img.ltwebstatic.com/images3_pi/2021/06/28/1624861443530f30787b91cd21616827d8f1844629_thumbnail_405x552.jpg,58,413,"['Pink ', 'Casual ', 'Plain ', 'Halter ', 'Straps ', 'Criss Cross, Tie Back ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN Essnce Solid Slant Pocket Skinny Pants,0,//img.ltwebstatic.com/images3_pi/2021/12/24/16403120954a8a039ef18376be5f1288fc062c74a0_thumbnail_405x552.jpg,37,397,"['Light Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Pocket, Raw Hem, Ripped, Zipper, Button Front ', 'Natural ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '89% Cotton, 6% Polyester, 5% Viscose ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN SXY Ruched Front Mermaid Hem Skirt,0.01,//img.ltwebstatic.com/images3_pi/2022/05/11/1652269590ce5a326f28383c62ff5ceef3895d6314_thumbnail_405x552.jpg,54,535,"['Multicolor ', 'Drawstring ', 'Tie Side ', 'Wireless Bra ', 'Spaghetti Strap ', 'High Stretch ', 'Fabric ', '85% Polyester, 15% Elastane ', 'Machine wash, do not dry clean ', 'Lined ', 'Removable Padding ']",,,
Fairycore Hollow Out Crop Sweater,0,//img.ltwebstatic.com/images3_pi/2023/05/30/1685410918769f3c7b642cbf0416b856e19d5516eb_thumbnail_405x552.jpg,37,384,"['Black ', 'Casual ', 'Heart ', 'Pocket, Zipper ', 'Zip Up ', 'Hooded ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
Knot Waist Cover Up Skirt,0,//img.ltwebstatic.com/images3_pi/2023/04/20/1681983348b264e4a3dd11dfa5ddcc84ec25cd85c8_thumbnail_405x552.jpg,51,406,"['Multicolor ', 'Casual ', 'Plain ', 'Tank ', 'Stand Collar ', 'Rib-Knit ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear 3pcs Solid Round Neck Bodysuit,0,//img.ltwebstatic.com/images3_pi/2021/09/03/1630639211a70b3734e64d53e9e497237bbc649ab5_thumbnail_405x552.jpg,30,255,"['Black ', 'Casual ', 'Animal ', 'Round Neck ', 'Contrast Binding ', 'Short Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Solid Drop Shoulder Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2021/07/22/162692109513b55aff333ede14d86958af16bef6e8_thumbnail_405x552.jpg,37,441,"['Multicolor ', 'Casual ', 'Plain ', 'Tank ', 'Round Neck ', 'Sleeveless ', 'Natural ', 'Slim Fit ', '3 Piece Set ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Semi-Sheer ', 'Knitted Fabric ', '94.6% Cotton, 5.4% Elastane ']",,,
SHEIN SXY Solid Criss-cross Backless Bodycon Dress,0.01,//img.ltwebstatic.com/images3_pi/2021/11/11/1636595163a3374bd57d717beca824658efdec791e_thumbnail_405x552.jpg,47,1037,"['Blue and White ', 'Casual ', 'Letter ', 'Drawstring ', 'Scoop Neck ', 'Fabric ', 'Camisole ', '95% Polyester, 5% Elastane ', 'Track Shorts ', 'Sleeveless ', 'Regular Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'No ']",,,
Hollow Out Side Split Cover Up,0,//img.ltwebstatic.com/images3_pi/2021/03/02/161465699171e5fb3d35a6ccc6f27a248d356c4e0c_thumbnail_405x552.jpg,37,445,"['White ', 'Casual ', 'Graphic ', 'Tank ', 'Round Neck ', 'Rib-Knit ', 'Crop ', 'Slim Fit ', 'Medium Stretch ', 'Hand wash,do not dry clean ', 'No ']",,,
Ribbed Bikini Set Tie Back Halter Triangle Bra & Thong 2 Piece Bathing Suit,0,//img.ltwebstatic.com/images3_pi/2022/11/14/16684013404ff07249c9a898c9309751cecf7b52be_thumbnail_405x552.jpg,43,495,"['White ', 'Casual ', 'Figure ', 'Round Neck ', 'Short Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '62% Polyester, 34% Cotton, 4% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN MOD Contrast Collar Bell Sleeve Crop Tee,0.01,//img.ltwebstatic.com/images3_pi/2023/01/11/1673422430eec29160b315045f67a7980f9d1e9bb8_thumbnail_405x552.jpg,51,526,"['Medium Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper ', 'Natural ', 'Short ', 'Regular Fit ', 'Medium Stretch ', 'Denim ', '71% Cotton, 27% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN PETITE High Waist Raw Hem Flare Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2022/04/08/164939623060b8fb804415fc7a02c4869a8fc03269_thumbnail_405x552.jpg,55,375,"['Black ', 'Boho ', 'Plain ', 'Tiered Layer, Shirred ', 'High Waist ', 'Mini ', 'Loose ', 'Layered/Tiered ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN LUNE Contrast Guipure Lace Blouse,0.01,//img.ltwebstatic.com/images3_pi/2022/04/06/1649208782f8e6f8c29159199a48be250a6783580e_thumbnail_405x552.jpg,58,511,"['Multicolor ', 'Casual ', 'Plain ', 'Halter ', 'Halter ', 'Backless ', 'Regular ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Random Plant Print Bikini Set Tie Back Wireless Bra Top & Hipster Bikini Bottom 2 Piece Swimsuit,0.01,//img.ltwebstatic.com/images3_pi/2022/04/06/1649236600ec838affdec8c3169c1b9bf93bce81aa_thumbnail_405x552.jpg,62,572,"['Blue and White ', 'Casual ', 'Striped ', 'Top ', 'Notched ', 'Ruffle ', 'Cap Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear 3pcs Solid Backless Cami Romper,0.01,//img.ltwebstatic.com/images3_pi/2021/08/06/1628244172ea765b926feda4d37154589304488c3d_thumbnail_405x552.jpg,15,636,"['Black and White ', 'Casual ', 'Striped ', 'Wrap ', 'Spaghetti Strap ', 'Fabric ', 'Camisole ', '100% Polyester ', 'Shorts ', 'Sleeveless ', 'Regular Fit ', 'Non-Stretch ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
SHEIN VCAY Allover Plant Print Notch Neck Ruffle Hem Dress,0,//img.ltwebstatic.com/images3_pi/2022/05/05/1651739759ec932c18b557f11d17b4308dc0d47d97_thumbnail_405x552.jpg,61,488,"['Apricot ', 'Casual ', 'Stand Collar ', 'Regular ', 'Plain ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Acrylic ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Frenchy Slant Pocket Bootcut Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2023/01/06/1672967032bc1a6b0dff2e431973df795310399be0_thumbnail_405x552.jpg,53,308,"['Black and White ', 'Casual ', 'Colorblock ', 'Cami ', 'Spaghetti Strap ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN BIZwear Solid Notch Neck Blazer,0.01,//img.ltwebstatic.com/images3_pi/2021/06/29/1624935994903cfd32bb223797a120b6011e86e582_thumbnail_405x552.jpg,53,520,"['Apricot ', 'Casual ', 'Colorblock ', 'Top ', 'V neck ', 'Contrast Lace ', 'Short Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ', 'No ']",,,
SHEIN LUNE Striped Print Notched Neckline Batwing Sleeve Blouse,0.01,//img.ltwebstatic.com/images3_pi/2023/03/23/16795616765f8c9f950de7363b37e8bae11a1ab6fc_thumbnail_405x552.jpg,56,1095,"['Army Green ', 'Casual ', 'Plain ', 'Ruffle Hem, Shirred ', 'Round Neck ', 'A Line ', 'Short Sleeve ', 'Puff Sleeve ', 'High Waist ', 'Flounce ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '98% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'No ']",,,
Hollow Out Crop Cover Up,0,//img.ltwebstatic.com/images3_pi/2023/03/08/1678243257ee2c0aa1448116808288942b63f61e83_thumbnail_405x552.jpg,41,213,"['Multicolor ', 'Casual ', 'Plaid ', 'Tapered/Carrot ', 'Elastic Waist ', 'Belted, Paperbag Waist ', 'High Waist ', 'Long ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'Yes ', 'No ']",,,
SHEIN Privé Contrast Trim Button Detail Crop Knit Top,0,//img.ltwebstatic.com/images3_pi/2022/09/08/1662604368d997ff5ee870e134b5a4b979354b2206_thumbnail_405x552.jpg,61,413,"['Black and White ', 'Casual ', 'Striped ', 'Halter ', 'Halter ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Knitted Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN Essnce Raw Hem Ripped Denim Shorts,0.01,//img.ltwebstatic.com/images3_pi/2021/06/16/16238296337d64d9049f35a7766ac00b78dbb37304_thumbnail_405x552.jpg,53,777,"['Khaki ', 'Casual ', 'Plain ', 'Top ', 'V neck ', 'Contrast Lace ', 'Short Sleeve ', 'Puff Sleeve ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Random Allover Floral Print Ruched Bust Ruffle Hem Cami Dress,0,//img.ltwebstatic.com/images3_pi/2021/12/20/1639965693e4d32a1ea5f7ef80b510b8e7708cfe9c_thumbnail_405x552.jpg,41,166,"['Blue and White ', 'Boho ', 'Ditsy Floral ', 'Ruched ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'Natural ', 'Pencil ', 'Short ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
Rib Binding Trim Halter Micro Triangle Bikini Swimsuit,0,//img.ltwebstatic.com/images3_pi/2023/05/04/1683170671e6f9e09c85fdad27a04cfe2e9d0e0321_thumbnail_405x552.jpg,59,338,"['White ', 'Casual ', 'Figure ', 'Round Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '91% Polyester, 9% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
SHEIN Essnce Solid Crop Ribbed Knit Top,0,//img.ltwebstatic.com/images3_pi/2022/08/26/1661483466c9172d5735f0e29d50fad93be5d23290_thumbnail_405x552.jpg,45,386,"['Army Green ', 'Casual ', 'Plain ', 'Tie Front ', 'Deep V Neck ', 'Crop ', 'Long Sleeve ', 'Flounce Sleeve ', 'Regular Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN Coolane Spider Web & Heart Print Zipper Thermal Hoodie,0,//img.ltwebstatic.com/images3_pi/2022/06/06/1654508693ff0c3d2d28f819f5e32aef09cbd3ce4d_thumbnail_405x552.jpg,24,242,"['Multicolor ', 'Casual ', 'Striped ', 'Cami ', 'Spaghetti Strap ', 'Contrast Lace, Ruched ', 'Regular ', 'Slim Fit ', 'High Stretch ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN VCAY Ditsy Floral Print Flounce Sleeve Shirred Dress,0.01,//img.ltwebstatic.com/images3_pi/2023/03/26/16798152406607b8587a71eaac7890a24fff257cc3_thumbnail_405x552.jpg,55,754,"['Multicolor ', 'Sexy ', 'All Over Print ', 'Tie Side ', 'Underwire ', 'Spaghetti Strap ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ', 'Unlined ']",,,
3pack Triangle Tie Side Bikini Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/03/05/16149165276a43ee32b3176b2d15a7afcc30c1dc2b_thumbnail_405x552.jpg,66,413,"['Multicolor ', 'Casual ', 'Plants, All Over Print ', 'Ruffle Hem ', 'Notched ', 'Smock ', 'Sleeveless ', 'High Waist ', 'Flounce ', 'Short ', 'Loose ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
DAZY High Waist Straight Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2022/08/26/16614927298f7287e5b2cb3710b8b25e7e36cb05cb_thumbnail_405x552.jpg,50,112,"['Rusty Rose ', 'Casual ', 'Plain ', 'Tank ', 'Scoop Neck ', 'Drawstring, Button Front ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN EZwear Solid Ribbed Knit Top,0,//img.ltwebstatic.com/images3_pi/2021/10/11/16339436758379cced498affbf84292b03e5675a00_thumbnail_405x552.jpg,67,256,"['Dusty Pink ', 'Casual ', 'Slogan ', 'Round Neck ', 'Short Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Fabric ', '94% Polyester, 6% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Cut And Sew Blouse,0,//img.ltwebstatic.com/images3_pi/2023/02/13/16762737887d36bce57aadc6ac0ad7e318fe3f9a24_thumbnail_405x552.jpg,54,379,"['Multicolor ', 'Boho ', 'Floral ', 'Top ', 'Round Neck ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN MOD Twist Front Ribbed Knit Tube Top,0,//img.ltwebstatic.com/images3_pi/2022/12/19/1671427886d7781e1016fc686592faeaabfb1a13cf_thumbnail_405x552.jpg,35,327,"['White ', 'Sexy ', 'Plain ', 'Straps ', 'Sleeveless ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '50% Polyester, 35.5% Viscose, 14.5% Polyamide ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Flap Pocket Cargo Jeans,0,//img.ltwebstatic.com/images3_pi/2022/07/12/1657594857bfee3f0f416e1b66d396f95a49acdc25_thumbnail_405x552.jpg,5,182,"['Beige ', 'Casual ', 'Fruit&Vegetable ', 'Regular ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Medium Stretch ', 'Fabric ', '100% Polyester ', 'Hand wash or professional dry clean ', 'Unlined ', 'Semi-Sheer ']",,,
SHEIN EZwear High Waist Ripped Raw Trim Denim Shorts,0,//img.ltwebstatic.com/images3_pi/2022/07/27/1658887444c3bbffe0a32deb03245ef293e0876b9f_thumbnail_405x552.jpg,26,293,"['Black ', 'Casual ', 'Slogan ', 'Round Neck ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '60% Cotton, 40% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi Ditsy Floral Print Butterfly Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/03/13/1678674382681ec118038b3298e81da5c68ae1b693_thumbnail_405x552.jpg,55,456,"['Black ', 'Casual ', 'Plain ', 'Top ', 'Stand Collar ', 'Ruffle, Button, Frill ', 'Cap Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Solid Round Neck Thermal Pullover,0,//img.ltwebstatic.com/images3_pi/2021/12/19/16399131473cec2b48337e16da93c05eb0bd547b47_thumbnail_405x552.jpg,24,291,"['Multicolor ', 'Casual ', 'Plain ', 'Tee ', 'Round Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Slim Fit ', '3 Piece Set ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE Notched Detail Open Front Vest Blazer,0,//img.ltwebstatic.com/images3_pi/2022/12/28/1672211793bfa43c7278e138e49c95e810c04f24d8_thumbnail_405x552.jpg,36,445,"['Multicolor ', 'Sexy ', 'Floral ', 'Drawstring, Tie Back ', 'Skirt ', 'Wireless Bra, Micro Bra ', 'Spaghetti Strap ', '3 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ']",,,
SHEIN EZwear Knot Strap Pocket Patched Pinafore Romper,0,//img.ltwebstatic.com/images3_pi/2022/09/13/1663039921193c3d29497aa1473f60d97ce666381e_thumbnail_405x552.jpg,51,411,"['Dusty Blue ', 'Boho ', 'Floral ', 'Backless, Ruffle Hem, Tie Back ', 'Halter ', 'Cami ', 'Sleeveless ', 'High Waist ', 'Flounce ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
DAZY Solid Drop Shoulder Crop Tee,0,//img.ltwebstatic.com/images3_pi/2023/03/09/16783500586e3ee890881e988a5217e95f25486c76_thumbnail_405x552.jpg,40,336,"['Multicolor ', 'Casual ', 'All Over Print ', 'Top ', 'Notched ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Essnce Solid Crop Tank Top,0.01,//img.ltwebstatic.com/images3_pi/2023/02/20/1676861587d0e95eaa5c4f9c40231047bebf75c95a_thumbnail_405x552.jpg,61,1230,"['Multicolor ', 'Casual ', 'Plaid ', 'Straight Leg ', 'Drawstring Waist ', 'Drawstring ', 'Natural ', 'Long ', 'Loose ', 'Medium Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE All Over Floral Print V Neck Blouse,0.01,//img.ltwebstatic.com/images3_pi/2022/08/01/16593174991cfcdb3beebc29b3aeb500cc55d2e03b_thumbnail_405x552.jpg,53,736,"['Multicolor ', 'Boho ', 'Paisley, Tribal ', 'Fake Drawstring ', 'Blouse ', 'Shorts ', 'Fabric ', '100% Polyester ', 'Half Sleeve ', 'Drop Shoulder ', 'Oversized ', 'Non-Stretch ', 'Machine wash or professional dry clean ', 'No Padding ', 'No ']",,,
SHEIN EZwear High Waist Ripped Straight Jeans,0,//img.ltwebstatic.com/images3_pi/2022/03/07/1646637987e521bafea40f8eefd501d0dd86fe805a_thumbnail_405x552.jpg,53,422,"['Apricot ', 'Casual ', 'Plain ', 'Crop ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Flounce Sleeve ', 'Asymmetrical ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '83% Polyester, 17% Viscose ', 'Hand wash or professional dry clean ', 'Yes ']",,,
